ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
602	286,179	438,314			169	159
603	571,496	1156,907			159	198
604	0,0	0,0			150	147
605	0,0	0,0			150	198
606	0,0	0,0			153	159
607	0,0	0,0			135	159
608	0,0	0,0			135	198
609	0,0	0,0			153	198
610	438,614	289,505			198	198
611	64,28	613,386			170	164
612	697,610	614,383			170	164
613	2,2	1995,1321			198	198
614	3157,2025	1688,1064			198	167
615	1157,763	1587,903			193	196
616	1082,798	1050,752			198	198
617	1004,879	361,236			198	198
618	202,107	330,231			198	178
619	122,112	57,129			198	198
620	427,312	235,183			192	198
621	291,207	243,176			198	192
622	300,256	306,191			159	153
623	48,35	0,0			198	159
624	51,35	245,170			198	159
625	58,44	51,35			198	198
626	46,39	162,108			198	182
627	0,0	0,0			198	198
628	0,0	0,0			198	198
629	0,0	0,0			198	198
630	0,0	0,0			194	198
631	0,0	0,0			198	141
632	0,0	0,0			152	198
633	0,0	0,0			152	198
634	0,0	0,0			198	176
635	0,0	0,0			198	196
636	0,0	0,0			198	196
637	0,0	0,0			198	185
638	0,0	0,0			192	198
639	0,0	0,0			192	198
640	26,114	238,216			148	177
641	1004,645	1828,1268			171	198
642	989,642	158,131			171	198
643	68,59	500,309			198	198
644	825,579	1825,1269			198	198
645	0,0	0,0			195	198
646	14,13	2,5			198	198
647	0,0	0,0			198	198
648	2,5	29,22			198	195
649	33,23	29,22			198	195
650	15,4	27,22			198	195
651	3859,6822	3436,4018			198	198
652	2,0	5,2			198	198
653	2914,2808	1843,1864			178	171
654	1,10	1843,1864			198	171
655	2914,2808	4,10			178	191
656	2,5	290,420			198	189
657	300,164	376,174			198	198
658	22,71	157,220			164	198
659	33,156	50,93			198	164
660	20,30	5,4			198	175
661	65,211	37,194			198	198
662	65,211	1,0			198	198
663	30,203	185,438			198	198
664	8,14	254,414			175	185
665	0,1	254,414			164	185
666	6683,4875	8627,7193			198	186
667	11115,9244	15772,11921			186	198
668	8,35	43,190			198	198
669	50,307	22,126			165	159
670	1,13	3153,4271			114	147
671	0,11	2247,3051			114	198
672	5492,5787	2247,3051			198	198
673	10,13	2244,3042			147	198
674	114,131	151,112			198	198
675	55,60	85,115			198	198
676	6,58	22,65			198	172
677	0,1	140,143			127	198
678	325,183	287,192			198	189
679	81,66	182,161			178	198
680	2,2	438,275			189	198
681	63,64	37,37			189	198
682	65,63	46,37			189	198
683	57,35	45,35			198	198
684	31,19	369,345			141	190
685	20,11	369,345			152	190
686	1,1	16,2			197	198
687	31,19	20,11			141	152
688	747,435	3,3			152	198
689	747,435	3,3			152	198
690	775,456	397,364			152	190
691	56,36	354,391			141	152
692	0,0	0,0			134	198
693	1,1	0,0			198	198
694	0,0	0,0			198	198
695	527,349	1005,745			143	157
696	387,376	237,289			157	188
697	6,3	234,289			157	188
698	283,274	68,262			198	198
699	0,0	0,0			196	196
700	0,0	0,0			105	198
701	114,93	37,46			198	198
702	19,19	73,61			198	198
703	1066,758	1967,1372			192	198
704	414,525	1397,1012			198	192
705	237,277	0,0			162	198
706	113,166	106,122			162	198
707	2,5	30,66			191	198
708	1,0	7,12			198	192
709	143,265	182,186			198	198
710	347,298	276,267			198	198
711	296,219	539,337			198	198
712	486,370	401,260			198	198
713	207,239	572,395			198	177
714	0,0	0,0			167	158
715	388,337	689,503			186	198
716	1,0	0,0			198	198
717	181,134	8,5			198	174
718	108,68	103,77			195	178
719	0,0	0,0			198	198
720	0,0	0,0			181	198
721	0,0	0,0			114	198
722	0,1	0,0			174	198
723	178,121	223,142			198	198
724	5,0	249,152			198	198
725	4,1	5,2			198	198
726	289,238	494,324			198	198
727	3,2	17,10			197	198
728	7,5	10,7			197	193
729	11,6	3,1			193	198
730	1,0	173,86			145	188
731	178,244	352,224			190	180
732	178,244	357,233			190	186
733	1,0	1,0			198	198
734	52,57	88,90			198	166
735	2,3	1,0			198	165
736	69,43	20,8			198	198
737	0,1	2,0			162	180
738	145,118	228,153			167	198
739	146,64	142,81			198	198
740	72,35	161,68			198	198
741	55,25	43,24			184	198
742	182,87	285,108			187	198
743	317,154	119,71			198	198
744	910,616	1050,705			186	198
745	649,324	578,405			174	186
746	2,2	11,2			126	175
747	38,20	39,28			198	192
748	171,118	451,269			198	198
749	1152,791	935,547			198	162
750	151,90	143,126			198	172
751	19,19	1,1			182	198
752	19,19	30,15			182	192
753	1,1	30,15			198	192
754	17,9	34,56			185	185
755	0,0	0,0			198	198
756	0,0	0,0			198	198
757	0,0	0,0			198	198
758	0,0	0,0			198	198
759	0,0	0,0			198	198
760	0,0	0,0			198	198
761	652,519	62,55			144	153
