ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
668	7,5	16,4			106	99
669	3,2	516,379			198	99
670	6,2	0,1			198	99
671	0,0	0,0			198	99
672	0,0	0,0			198	99
673	0,0	0,0			144	99
674	0,0	0,0			198	99
675	0,0	0,0			128	99
676	0,0	0,0			103	99
677	0,0	0,0			198	99
678	0,0	0,0			198	99
679	0,0	0,0			111	99
680	0,0	0,0			167	99
681	2,1	2,1			148	99
682	1285,694	2,1			198	99
683	1433,775	101,52			198	99
684	0,0	1,0			198	99
685	28,27	0,0			138	99
686	1,3	0,0			129	99
687	0,1	0,2			152	99
688	590,502	1,0			162	99
689	0,0	188,91			130	99
690	359,223	0,0			198	99
691	261,174	0,0			129	99
692	163,222	0,0			130	99
693	2,2	131,286			181	99
694	0,2	131,286			163	99
695	1,3	131,286			139	99
696	140,290	28,21			198	99
697	9,4	28,21			198	99
698	9,4	28,21			198	99
699	9,4	28,21			188	99
700	7,3	0,1			197	99
701	74,112	2,4			148	99
702	180,98	0,0			141	99
703	0,0	0,0			121	99
704	0,0	0,0			118	99
705	1,2	45,76			198	99
706	1,2	36,34			139	99
707	0,0	0,0			103	99
708	0,1	0,0			123	99
709	0,0	0,0			198	99
710	11,2	0,0			198	99
711	22,16	0,0			198	99
712	23,24	0,1			112	99
713	137,115	34,16			180	99
714	0,0	102,69			126	99
715	0,0	0,1			100	99
716	1,1	0,0			198	99
717	10,12	26,20			152	99
718	0,0	0,0			198	99
719	0,0	0,0			118	99
720	0,0	0,0			118	99
721	0,0	0,0			114	99
722	0,0	0,0			159	99
723	0,0	0,0			159	99
724	0,0	0,0			160	99
725	0,0	0,0			123	99
726	0,0	0,0			162	99
727	0,0	0,0			136	99
728	0,0	0,0			138	99
729	0,0	0,0			101	99
730	0,0	0,0			198	99
731	0,0	0,0			194	99
732	0,0	0,0			198	99
733	321,277	1,0			198	99
734	4,2	115,78			108	99
735	0,0	1,0			198	99
736	2,0	0,0			105	99
737	0,0	0,0			120	99
738	0,0	0,0			117	99
739	0,1	0,0			115	99
740	0,1	1,0			198	99
741	45,33	8,6			198	99
742	67,91	1,0			198	99
743	4,68	0,0			134	99
744	6,4	22,24			198	99
745	0,0	0,0			198	99
746	2403,1727	5,7			162	99
747	0,0	0,0			143	99
748	1,0	0,0			165	99
749	1,0	0,0			121	99
750	6,7	3727,2405			198	99
751	0,0	0,0			114	99
752	0,0	115,82			103	99
753	0,0	1,0			164	99
754	0,0	1,0			198	99
755	0,0	0,0			157	99
756	9,14	3,1			198	99
757	410,219	0,0			169	99
758	207,142	1,0			159	99
759	0,0	0,0			156	99
760	0,0	0,0			198	99
761	0,0	0,0			127	99
762	0,0	0,0			135	99
763	0,0	2,0			103	99
764	6,0	0,0			198	99
765	0,0	242,149			103	99
766	5,1	0,0			105	99
767	325,208	9,6			168	99
768	30,19	0,0			198	99
769	222,175	47,21			198	99
770	0,0	0,0			198	99
771	0,0	0,0			198	99
772	0,0	0,0			198	99
773	62,59	391,322			108	99
774	1,2	7,2			119	99
775	5,7	370,338			119	99
776	2,2	12,11			119	99
777	1,0	0,0			198	99
778	2,0	0,0			198	99
779	13,32	0,0			198	99
780	0,0	0,0			164	99
781	0,0	0,0			164	99
782	0,0	0,0			198	99
783	0,0	0,0			146	99
784	0,0	0,0			198	99
785	145,303	117,102			198	99
786	2,0	0,0			132	99
787	1626,1313	2,2			198	99
788	215,173	18,10			198	99
789	688,560	0,0			163	99
790	565,473	26,27			129	99
791	43,28	97,82			173	99
792	0,0	0,0			112	99
793	0,0	0,0			157	99
794	0,0	0,0			144	99
795	2,7	41,62			103	99
796	1,4	3,0			113	99
797	759,536	1,0			198	99
798	5403,3291	7135,3783			117	99
799	3,9	3,5			124	99
800	0,0	0,0			135	99
801	0,1	0,0			198	99
802	0,0	0,0			116	99
